customerID,BeginDate,EndDate,Type,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,gender,SeniorCitizen,Partner,Dependents,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,MultipleLines,Churn,EndDate_Calc,Tenure_Days
5716-EZXZN,2014-09-01,No,Two_year,Yes,Credit_card_(automatic),99.05,6416.7,Female,0,Yes,Yes,Fiber_optic,Yes,Yes,No,Yes,Yes,No,Yes,0,2020-02-01,1979
6837-BJYDQ,2019-11-01,No,One_year,No,Mailed_check,19.6,61.35,Male,0,No,No,No,No,No,No,No,No,No,No,0,2020-02-01,92
2135-RXIHG,2019-12-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic_check,45.65,45.65,Male,0,No,No,DSL,No,No,No,No,No,No,No,1,2020-01-01,31
6440-DKQGE,2017-08-01,No,One_year,No,Credit_card_(automatic),64.5,1929.95,Male,0,No,Yes,DSL,No,Yes,Yes,No,Yes,No,No,0,2020-02-01,914
3466-BYAVD,2018-11-01,No,Month-to-month,Yes,Mailed_check,69.5,1071.4,Male,0,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,No,0,2020-02-01,457
3780-YVMFA,2019-06-01,No,Month-to-month,Yes,Electronic_check,68.55,564.35,Female,0,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,No,0,2020-02-01,245
3874-EQOEP,2019-06-01,2020-01-01 00:00:00,Month-to-month,No,Mailed_check,95.0,655.5,Male,0,No,No,Fiber_optic,No,No,No,No,Yes,Yes,Yes,1,2020-01-01,214
1679-JRFBR,2014-04-01,No,One_year,Yes,Credit_card_(automatic),108.15,7930.55,Female,0,Yes,Yes,Fiber_optic,Yes,Yes,Yes,No,Yes,Yes,Yes,0,2020-02-01,2132
9073-ZZIAY,2014-12-01,No,Two_year,No,Electronic_check,86.1,5215.25,Male,0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,0,2020-02-01,1888
3077-RSNTJ,2019-08-01,No,Month-to-month,No,Mailed_check,19.7,113.5,Female,0,Yes,Yes,No,No,No,No,No,No,No,No,0,2020-02-01,184
6551-GNYDG,2018-12-01,No,Month-to-month,Yes,Bank_transfer_(automatic),80.9,1152.8,Female,0,Yes,Yes,Fiber_optic,No,No,No,No,No,Yes,No,0,2020-02-01,427
9167-APMXZ,2018-04-01,No,Month-to-month,Yes,Bank_transfer_(automatic),84.15,1821.95,Female,0,No,No,Fiber_optic,No,No,No,No,Yes,No,Yes,0,2020-02-01,671
2749-CTKAJ,2018-04-01,No,One_year,No,Mailed_check,20.15,419.9,Male,0,Yes,Yes,No,No,No,No,No,No,No,No,0,2020-02-01,671
6371-NZYEG,2018-10-01,No,Two_year,No,Mailed_check,64.25,1024.0,Male,0,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,No,0,2020-02-01,488
7554-NEWDD,2019-04-01,No,Two_year,No,Bank_transfer_(automatic),25.7,251.6,Male,0,No,No,No,No,No,No,No,No,No,Yes,0,2020-02-01,306
8992-VONJD,2019-01-01,No,Month-to-month,Yes,Electronic_check,56.0,764.55,Female,0,No,Yes,DSL,Yes,Yes,No,No,No,No,No,0,2020-02-01,396
0867-MKZVY,2018-03-01,2019-11-01 00:00:00,Month-to-month,No,Electronic_check,82.4,1592.35,Female,0,Yes,No,Fiber_optic,Yes,No,No,No,No,No,Yes,1,2019-11-01,610
4482-EWFMI,2019-12-01,No,Month-to-month,Yes,Electronic_check,69.7,135.2,Female,0,No,No,Fiber_optic,No,No,No,No,No,No,No,0,2020-02-01,62
4648-YPBTM,2015-09-01,No,Two_year,Yes,Bank_transfer_(automatic),73.9,3958.25,Male,0,No,No,DSL,No,Yes,Yes,Yes,No,Yes,Yes,0,2020-02-01,1614
2907-ILJBN,2019-03-01,No,One_year,No,Mailed_check,20.6,233.9,Female,0,Yes,Yes,No,No,No,No,No,No,No,No,0,2020-02-01,337
6345-FZOQH,2014-05-01,No,Two_year,No,Mailed_check,19.9,1363.45,Male,0,Yes,No,No,No,No,No,No,No,No,No,0,2020-02-01,2102
3376-BMGFE,2019-07-01,2019-11-01 00:00:00,Month-to-month,Yes,Bank_transfer_(automatic),70.9,273.0,Female,0,No,No,Fiber_optic,No,No,No,No,No,No,No,1,2019-11-01,123
5997-OPVFA,2014-02-01,No,Two_year,Yes,Bank_transfer_(automatic),89.05,6254.45,Male,0,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,2020-02-01,2191
3445-HXXGF,2015-03-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic_check,45.3,2651.2,Male,1,Yes,No,DSL,No,Yes,Yes,No,No,Yes,No,1,2020-01-01,1767
1159-WFSGR,2018-10-01,No,Month-to-month,No,Electronic_check,20.4,321.4,Female,0,Yes,Yes,No,No,No,No,No,No,No,No,0,2020-02-01,488
7654-YWJUF,2016-07-01,No,One_year,Yes,Bank_transfer_(automatic),84.25,3539.25,Male,0,Yes,No,Fiber_optic,Yes,No,Yes,Yes,No,No,No,0,2020-02-01,1310
1875-QIVME,2019-11-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic_check,104.4,242.8,Female,0,Yes,No,Fiber_optic,No,No,Yes,Yes,Yes,Yes,Yes,1,2020-01-01,61
6727-IOTLZ,2018-12-01,No,Two_year,No,Mailed_check,81.95,1181.75,Male,0,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,No,0,2020-02-01,427
0691-JVSYA,2015-05-01,2019-10-01 00:00:00,One_year,Yes,Bank_transfer_(automatic),94.85,5000.2,Female,0,Yes,No,Fiber_optic,No,No,Yes,No,Yes,Yes,No,1,2019-10-01,1614
5918-VUKWP,2017-06-01,No,One_year,No,Bank_transfer_(automatic),20.55,654.55,Female,0,No,No,No,No,No,No,No,No,No,No,0,2020-02-01,975
1744-JHKYS,2017-04-01,No,Month-to-month,No,Electronic_check,24.7,780.2,Female,0,Yes,No,No,No,No,No,No,No,No,Yes,0,2020-02-01,1036
2656-FMOKZ,2018-07-01,2019-10-01 00:00:00,Month-to-month,Yes,Mailed_check,74.45,1145.7,Female,1,No,No,Fiber_optic,No,No,No,No,No,No,Yes,1,2019-10-01,457
2070-FNEXE,2019-06-01,2020-01-01 00:00:00,Month-to-month,No,Bank_transfer_(automatic),76.45,503.6,Female,1,No,No,Fiber_optic,Yes,No,No,No,No,No,No,1,2020-01-01,214
5947-SGKCL,2018-11-01,No,Month-to-month,Yes,Bank_transfer_(automatic),105.35,1559.25,Female,0,Yes,Yes,Fiber_optic,No,Yes,Yes,No,Yes,Yes,Yes,0,2020-02-01,457
3712-PKXZA,2015-01-01,No,One_year,Yes,Credit_card_(automatic),20.55,1252.0,Male,0,Yes,No,No,No,No,No,No,No,No,No,0,2020-02-01,1857
6317-YPKDH,2019-12-01,2020-01-01 00:00:00,Month-to-month,No,Bank_transfer_(automatic),29.95,29.95,Female,0,No,No,DSL,No,Yes,No,No,No,No,No,1,2020-01-01,31
6582-OIVSP,2020-01-01,No,Month-to-month,No,Mailed_check,45.3,45.3,Female,0,No,No,DSL,No,No,No,No,No,No,No,0,2020-02-01,31
9367-WXLCH,2019-02-01,2019-10-01 00:00:00,Month-to-month,No,Bank_transfer_(automatic),84.5,662.65,Male,0,No,No,Fiber_optic,No,No,No,No,No,Yes,Yes,1,2019-10-01,242
5524-KHNJP,2017-05-01,No,One_year,No,Credit_card_(automatic),74.75,2453.3,Male,0,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,No,0,2020-02-01,1006
1918-ZBFQJ,2018-09-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic_check,79.25,1111.65,Female,0,No,No,Fiber_optic,No,Yes,Yes,No,No,No,No,1,2019-10-01,395
1024-GUALD,2019-10-01,2019-11-01 00:00:00,Month-to-month,Yes,Electronic_check,24.8,24.8,Female,0,Yes,No,DSL,No,No,No,No,No,No,No,1,2019-11-01,31
4827-USJHP,2018-06-01,No,Month-to-month,Yes,Mailed_check,51.8,1023.85,Male,0,No,No,DSL,No,Yes,No,No,No,No,No,0,2020-02-01,610
8167-GJLRN,2019-11-01,No,Month-to-month,No,Electronic_check,30.4,82.15,Male,0,No,No,DSL,No,No,No,Yes,No,No,No,0,2020-02-01,92
0956-SYCWG,2019-01-01,No,One_year,No,Electronic_check,19.65,244.8,Female,0,No,No,No,No,No,No,No,No,No,No,0,2020-02-01,396
8017-UVSZU,2016-10-01,No,Month-to-month,No,Credit_card_(automatic),56.6,2379.1,Female,0,Yes,No,DSL,No,Yes,No,No,No,No,Yes,0,2020-02-01,1218
7100-FQPRV,2016-07-01,No,One_year,Yes,Credit_card_(automatic),71.9,3173.35,Male,0,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Yes,0,2020-02-01,1310
2472-OVKUP,2019-07-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic_check,91.0,531.0,Male,0,Yes,No,Fiber_optic,No,Yes,Yes,No,No,Yes,No,1,2020-01-01,184
2984-RGEYA,2014-05-01,No,Two_year,No,Bank_transfer_(automatic),19.75,1375.4,Female,0,Yes,Yes,No,No,No,No,No,No,No,No,0,2020-02-01,2102
9680-NIAUV,2014-02-01,No,Two_year,No,Credit_card_(automatic),109.7,8129.3,Female,0,Yes,Yes,Fiber_optic,Yes,Yes,Yes,No,Yes,Yes,Yes,0,2020-02-01,2191
2146-EGVDT,2015-03-01,No,Two_year,No,Credit_card_(automatic),19.3,1192.7,Male,0,Yes,Yes,No,No,No,No,No,No,No,No,0,2020-02-01,1798
2604-IJPDU,2018-06-01,No,Month-to-month,Yes,Electronic_check,96.55,1901.65,Female,0,Yes,No,Fiber_optic,Yes,Yes,No,Yes,Yes,No,No,0,2020-02-01,610
9178-JHUVJ,2018-02-01,No,Two_year,Yes,Bank_transfer_(automatic),24.1,587.4,Male,0,Yes,Yes,No,No,No,No,No,No,No,Yes,0,2020-02-01,730
6168-YBYNP,2015-03-01,No,Month-to-month,Yes,Electronic_check,111.35,6519.75,Male,0,No,No,Fiber_optic,No,Yes,Yes,Yes,Yes,Yes,Yes,0,2020-02-01,1798
7255-SSFBC,2014-02-01,No,Two_year,Yes,Bank_transfer_(automatic),112.25,8041.65,Male,0,Yes,Yes,Fiber_optic,No,Yes,Yes,Yes,Yes,Yes,Yes,0,2020-02-01,2191
3645-DEYGF,2020-01-01,No,Month-to-month,No,Mailed_check,20.75,20.75,Male,0,No,Yes,No,No,No,No,No,No,No,No,0,2020-02-01,31
9323-HGFWY,2017-11-01,No,One_year,Yes,Credit_card_(automatic),101.9,2681.15,Female,0,Yes,No,Fiber_optic,Yes,No,No,Yes,Yes,Yes,No,0,2020-02-01,822
8544-GOQSH,2018-12-01,No,Month-to-month,Yes,Credit_card_(automatic),80.05,1112.3,Female,0,No,No,Fiber_optic,No,Yes,No,Yes,No,No,No,0,2020-02-01,427
3363-DTIVD,2014-03-01,No,Two_year,No,Electronic_check,105.55,7405.5,Male,0,Yes,Yes,Fiber_optic,Yes,No,Yes,No,Yes,Yes,Yes,0,2020-02-01,2163
7018-WBJNK,2019-01-01,No,Month-to-month,Yes,Credit_card_(automatic),78.3,1033.95,Male,0,No,Yes,Fiber_optic,No,No,No,No,Yes,No,No,0,2020-02-01,396
9142-KZXOP,2016-06-01,No,Month-to-month,No,Credit_card_(automatic),68.85,2958.95,Male,0,No,No,Fiber_optic,No,No,No,No,No,No,No,0,2020-02-01,1340
7674-YTAFD,2017-05-01,No,One_year,Yes,Bank_transfer_(automatic),79.95,2684.85,Female,0,No,No,Fiber_optic,No,Yes,No,Yes,No,No,No,0,2020-02-01,1006
6348-SNFUS,2014-02-01,No,Two_year,Yes,Credit_card_(automatic),55.45,4179.2,Male,0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,No,0,2020-02-01,2191
1285-OKIPP,2019-12-01,2020-01-01 00:00:00,Month-to-month,No,Electronic_check,79.9,79.9,Male,0,No,No,Fiber_optic,No,No,No,No,No,Yes,No,1,2020-01-01,31
7825-ECJRF,2018-06-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic_check,106.6,1934.45,Female,0,No,No,Fiber_optic,Yes,No,Yes,Yes,Yes,Yes,No,1,2020-01-01,579
1347-KTTTA,2014-10-01,No,One_year,Yes,Credit_card_(automatic),102.45,6654.1,Male,0,Yes,No,Fiber_optic,No,Yes,Yes,Yes,Yes,Yes,No,0,2020-02-01,1949
7841-TZDMQ,2019-10-01,2019-12-01 00:00:00,Month-to-month,Yes,Credit_card_(automatic),46.0,84.5,Male,0,No,No,DSL,No,No,No,No,No,No,No,1,2019-12-01,61
4195-NZGTA,2020-01-01,No,Month-to-month,No,Electronic_check,25.25,25.25,Female,0,No,No,DSL,No,No,No,No,No,No,No,0,2020-02-01,31
7157-SMCFK,2015-01-01,No,Two_year,No,Mailed_check,19.75,1124.2,Male,0,No,Yes,No,No,No,No,No,No,No,No,0,2020-02-01,1857
4709-LKHYG,2017-09-01,No,One_year,No,Electronic_check,20.0,540.05,Female,0,Yes,Yes,No,No,No,No,No,No,No,No,0,2020-02-01,883
2504-DSHIH,2018-03-01,No,Month-to-month,No,Electronic_check,86.8,1975.85,Male,1,Yes,No,Fiber_optic,No,No,No,No,No,Yes,Yes,0,2020-02-01,702
0699-NDKJM,2015-05-01,No,Month-to-month,Yes,Bank_transfer_(automatic),58.75,3437.45,Female,0,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,No,0,2020-02-01,1737
9286-BHDQG,2014-02-01,No,Two_year,No,Credit_card_(automatic),45.25,3139.8,Male,0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No,0,2020-02-01,2191
0230-WEQUW,2014-08-01,No,Two_year,Yes,Bank_transfer_(automatic),56.6,3789.2,Male,0,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,No,0,2020-02-01,2010
2040-LDIWQ,2014-09-01,No,Two_year,Yes,Bank_transfer_(automatic),84.2,5324.5,Male,0,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,0,2020-02-01,1979
6496-JDSSB,2019-06-01,No,Month-to-month,Yes,Bank_transfer_(automatic),80.0,624.6,Female,0,No,No,Fiber_optic,No,No,No,No,Yes,No,No,0,2020-02-01,245
9408-SSNVZ,2019-09-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic_check,70.15,268.35,Female,0,No,No,Fiber_optic,No,No,No,No,No,No,No,1,2020-01-01,122
4443-EMBNA,2014-03-01,No,Two_year,No,Bank_transfer_(automatic),24.75,1836.9,Female,0,Yes,No,No,No,No,No,No,No,No,Yes,0,2020-02-01,2163
6469-MRVET,2020-01-01,No,One_year,Yes,Electronic_check,20.2,20.2,Male,0,Yes,Yes,No,No,No,No,No,No,No,No,0,2020-02-01,31
0742-MOABM,2019-07-01,2019-11-01 00:00:00,Month-to-month,No,Mailed_check,50.05,179.35,Male,0,Yes,No,DSL,No,No,No,Yes,No,No,No,1,2019-11-01,123
5961-VUSRV,2019-02-01,No,One_year,Yes,Bank_transfer_(automatic),19.35,219.35,Female,0,No,No,No,No,No,No,No,No,No,No,0,2020-02-01,365
6778-JFCMK,2018-02-01,No,One_year,Yes,Mailed_check,50.6,1288.75,Male,0,No,No,DSL,Yes,No,No,No,Yes,Yes,No,0,2020-02-01,730
6341-JVQGF,2017-07-01,No,One_year,Yes,Mailed_check,81.15,2545.75,Female,0,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,No,0,2020-02-01,945
2232-DMLXU,2019-12-01,2020-01-01 00:00:00,Month-to-month,No,Mailed_check,55.2,55.2,Female,0,Yes,No,DSL,No,No,No,No,Yes,No,No,1,2020-01-01,31
4811-JBUVU,2017-08-01,No,Month-to-month,Yes,Credit_card_(automatic),89.9,2723.15,Male,0,No,No,Fiber_optic,No,No,No,Yes,No,Yes,Yes,0,2020-02-01,914
0945-TSONX,2016-03-01,No,Two_year,Yes,Credit_card_(automatic),85.3,4107.25,Female,0,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,0,2020-02-01,1432
2651-ZCBXV,2015-08-01,No,Two_year,Yes,Credit_card_(automatic),108.0,5760.65,Male,0,No,No,Fiber_optic,Yes,Yes,No,Yes,Yes,Yes,Yes,0,2020-02-01,1645
3316-UWXUY,2015-12-01,No,Month-to-month,Yes,Credit_card_(automatic),93.5,4747.5,Male,0,No,No,Fiber_optic,Yes,Yes,No,Yes,No,Yes,No,0,2020-02-01,1523
8937-RDTHP,2019-10-01,2019-11-01 00:00:00,Month-to-month,Yes,Mailed_check,84.6,84.6,Male,0,No,No,Fiber_optic,Yes,No,No,No,No,Yes,No,1,2019-11-01,31
7083-MIOPC,2014-02-01,No,Two_year,No,Credit_card_(automatic),20.25,1566.9,Female,0,No,No,No,No,No,No,No,No,No,No,0,2020-02-01,2191
1984-GPTEH,2017-09-01,No,Month-to-month,No,Electronic_check,25.15,702.0,Female,0,No,No,No,No,No,No,No,No,No,Yes,0,2020-02-01,883
1251-KRREG,2019-10-01,2019-12-01 00:00:00,Month-to-month,Yes,Mailed_check,54.4,114.1,Male,0,No,No,DSL,No,Yes,No,No,No,No,Yes,1,2019-12-01,61
0621-JFHOL,2019-04-01,No,Two_year,Yes,Mailed_check,29.6,299.05,Female,0,No,No,DSL,No,No,No,Yes,No,No,No,0,2020-02-01,306
9903-LYSAB,2018-08-01,No,Month-to-month,Yes,Electronic_check,73.15,1305.95,Male,0,Yes,No,Fiber_optic,No,No,No,No,No,No,Yes,0,2020-02-01,549
0094-OIFMO,2018-12-01,2019-11-01 00:00:00,Month-to-month,Yes,Electronic_check,95.0,1120.3,Female,1,No,No,Fiber_optic,No,Yes,No,No,Yes,Yes,No,1,2019-11-01,335
9227-UAQFT,2018-10-01,No,Two_year,No,Mailed_check,19.75,284.35,Male,0,No,No,No,No,No,No,No,No,No,No,0,2020-02-01,488
7301-ABVAD,2014-02-01,No,Two_year,No,Bank_transfer_(automatic),86.6,6350.5,Female,0,No,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,0,2020-02-01,2191
6614-FHDBO,2014-02-01,No,Two_year,No,Bank_transfer_(automatic),109.2,7878.3,Male,0,No,No,Fiber_optic,No,Yes,Yes,Yes,Yes,Yes,Yes,0,2020-02-01,2191
7576-ASEJU,2016-09-01,No,One_year,Yes,Credit_card_(automatic),74.7,3187.65,Female,0,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,No,0,2020-02-01,1248
9058-HRZSV,2014-09-01,No,Month-to-month,No,Electronic_check,94.4,6126.15,Female,1,Yes,No,Fiber_optic,Yes,Yes,Yes,No,No,Yes,No,0,2020-02-01,1979
4522-AKYLR,2019-01-01,No,Month-to-month,Yes,Electronic_check,54.8,731.3,Female,1,No,No,DSL,No,Yes,Yes,No,No,No,No,0,2020-02-01,396
0221-WMXNQ,2019-10-01,No,Month-to-month,No,Electronic_check,75.35,273.4,Male,1,No,No,Fiber_optic,Yes,No,No,No,No,No,No,0,2020-02-01,123
0303-UNCIP,2016-09-01,No,One_year,No,Mailed_check,65.0,2531.8,Male,0,No,No,DSL,No,No,Yes,No,No,Yes,Yes,0,2020-02-01,1248
9947-OTFQU,2018-10-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic_check,74.4,1074.3,Male,1,No,No,Fiber_optic,No,Yes,No,No,No,No,No,1,2020-01-01,457
0322-YINQP,2019-09-01,2019-10-01 00:00:00,Month-to-month,Yes,Mailed_check,48.55,48.55,Male,0,No,No,DSL,Yes,No,No,No,No,No,No,1,2019-10-01,30
0959-WHOKV,2016-08-01,No,One_year,Yes,Electronic_check,99.0,4298.45,Male,0,No,No,Fiber_optic,Yes,Yes,Yes,No,No,Yes,Yes,0,2020-02-01,1279
4075-JFPGR,2015-11-01,No,One_year,Yes,Electronic_check,93.5,4619.55,Female,0,Yes,No,Fiber_optic,Yes,Yes,Yes,No,Yes,No,No,0,2020-02-01,1553
4629-NRXKX,2019-09-01,2019-11-01 00:00:00,Month-to-month,No,Electronic_check,70.4,147.15,Female,0,Yes,Yes,Fiber_optic,No,No,No,No,No,No,No,1,2019-11-01,61
9514-JDSKI,2019-11-01,2019-12-01 00:00:00,Month-to-month,No,Electronic_check,40.2,40.2,Male,1,Yes,No,DSL,No,Yes,No,No,Yes,No,No,1,2019-12-01,30
3282-ZISZV,2017-06-01,No,One_year,No,Credit_card_(automatic),83.7,2633.3,Male,0,No,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,0,2020-02-01,975
3675-YDUPJ,2019-04-01,No,Month-to-month,Yes,Mailed_check,19.85,193.05,Male,0,No,No,No,No,No,No,No,No,No,No,0,2020-02-01,306
4111-BNXIF,2014-07-01,No,Two_year,Yes,Electronic_check,59.55,4103.9,Female,0,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,No,0,2020-02-01,2041
7017-VFHAY,2015-01-01,No,Two_year,No,Credit_card_(automatic),115.1,7008.15,Female,0,Yes,Yes,Fiber_optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,2020-02-01,1857
6655-LHBYW,2015-12-01,No,One_year,No,Credit_card_(automatic),114.35,5791.1,Male,0,No,No,Fiber_optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,2020-02-01,1523
4959-JOSRX,2019-08-01,2019-10-01 00:00:00,Month-to-month,Yes,Credit_card_(automatic),44.6,80.55,Female,0,Yes,No,DSL,No,No,No,No,No,No,No,1,2019-10-01,61
5046-NUHWD,2017-09-01,No,Month-to-month,Yes,Electronic_check,45.0,1228.65,Female,1,Yes,No,DSL,Yes,No,Yes,No,No,Yes,No,0,2020-02-01,883
7273-TEFQD,2019-08-01,2019-11-01 00:00:00,Month-to-month,Yes,Electronic_check,41.15,132.2,Male,1,No,No,DSL,No,No,Yes,No,No,Yes,No,1,2019-11-01,92
3606-TWKGI,2018-12-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic_check,106.9,1364.3,Male,1,No,No,Fiber_optic,No,Yes,Yes,No,Yes,Yes,Yes,1,2020-01-01,396
7529-ZDFXI,2015-05-01,No,Month-to-month,Yes,Electronic_check,89.85,4925.35,Male,1,Yes,No,Fiber_optic,No,Yes,No,No,No,Yes,Yes,0,2020-02-01,1737
7605-BDWDC,2017-07-01,No,Two_year,Yes,Bank_transfer_(automatic),49.85,1520.1,Female,0,No,No,DSL,Yes,Yes,No,Yes,No,Yes,No,0,2020-02-01,945
1950-KSVVJ,2016-05-01,No,One_year,No,Mailed_check,113.3,5032.25,Female,0,Yes,No,Fiber_optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,2020-02-01,1371
0123-CRBRT,2015-01-01,No,Two_year,No,Mailed_check,88.1,5526.75,Female,0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,2020-02-01,1857
6292-TOSSS,2015-12-01,No,Two_year,No,Bank_transfer_(automatic),24.9,1195.25,Male,0,No,No,No,No,No,No,No,No,No,Yes,0,2020-02-01,1523
3197-ARFOY,2018-07-01,No,Month-to-month,Yes,Mailed_check,105.0,2007.25,Female,1,No,No,Fiber_optic,Yes,Yes,No,Yes,Yes,Yes,No,0,2020-02-01,580
6323-AYBRX,2015-02-01,2020-01-01 00:00:00,Two_year,No,Mailed_check,19.35,1099.6,Male,0,No,No,No,No,No,No,No,No,No,No,1,2020-01-01,1795
7014-ZZXAW,2014-03-01,No,Two_year,Yes,Credit_card_(automatic),24.25,1732.95,Female,0,Yes,No,No,No,No,No,No,No,No,Yes,0,2020-02-01,2163
4385-GZQXV,2018-06-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic_check,94.45,1511.2,Female,1,No,No,Fiber_optic,No,No,No,Yes,Yes,Yes,No,1,2019-10-01,487
7633-MVPUY,2015-05-01,No,Two_year,Yes,Electronic_check,59.75,3450.15,Male,0,Yes,No,DSL,Yes,Yes,No,Yes,No,No,No,0,2020-02-01,1737
6366-ZGQGL,2019-11-01,2019-12-01 00:00:00,Month-to-month,No,Bank_transfer_(automatic),24.8,24.8,Male,0,No,No,DSL,No,No,No,No,No,No,No,1,2019-12-01,30
4716-HHKQH,2018-06-01,No,Month-to-month,No,Electronic_check,107.05,2172.05,Male,1,Yes,No,Fiber_optic,No,Yes,No,Yes,Yes,Yes,Yes,0,2020-02-01,610
5940-AHUHD,2019-12-01,2020-01-01 00:00:00,Month-to-month,No,Mailed_check,70.6,70.6,Male,0,No,No,Fiber_optic,No,No,No,No,No,No,No,1,2020-01-01,31
6432-TWQLB,2019-05-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic_check,85.4,401.1,Male,0,Yes,No,Fiber_optic,No,Yes,No,Yes,No,No,Yes,1,2019-10-01,153
4484-GLZOU,2015-09-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic_check,105.05,5624.85,Female,0,Yes,No,Fiber_optic,No,Yes,Yes,No,Yes,Yes,Yes,1,2020-01-01,1583
3179-GBRWV,2018-05-01,No,Month-to-month,Yes,Bank_transfer_(automatic),64.95,1339.8,Male,1,Yes,No,DSL,Yes,Yes,No,No,No,Yes,No,0,2020-02-01,641
8645-KWHJO,2018-12-01,No,Month-to-month,Yes,Electronic_check,55.0,771.95,Male,0,No,No,DSL,No,No,Yes,Yes,Yes,Yes,No,0,2020-02-01,427
4130-MZLCC,2019-09-01,No,Month-to-month,No,Bank_transfer_(automatic),50.55,244.75,Female,0,No,No,DSL,No,Yes,No,No,No,No,No,0,2020-02-01,153
0314-TKOSI,2019-08-01,No,Month-to-month,No,Mailed_check,55.15,322.9,Female,0,No,No,DSL,Yes,Yes,No,No,No,No,No,0,2020-02-01,184
8229-MYEJZ,2019-04-01,No,Month-to-month,No,Electronic_check,51.2,498.25,Female,0,No,No,DSL,No,Yes,No,No,No,No,No,0,2020-02-01,306
2080-SRCDE,2020-01-01,No,Month-to-month,No,Mailed_check,25.4,25.4,Female,0,No,Yes,No,No,No,No,No,No,No,Yes,0,2020-02-01,31
9577-WJVCQ,2014-06-01,No,Month-to-month,No,Mailed_check,54.45,3687.75,Female,0,No,No,DSL,Yes,No,No,No,No,No,Yes,0,2020-02-01,2071
9512-UIBFX,2018-06-01,2019-12-01 00:00:00,Month-to-month,No,Mailed_check,95.15,1779.95,Male,0,Yes,Yes,Fiber_optic,No,No,Yes,No,Yes,Yes,No,1,2019-12-01,548
6202-DYYFX,2018-04-01,No,One_year,Yes,Credit_card_(automatic),76.0,1783.6,Female,0,No,No,Fiber_optic,No,No,No,No,No,No,Yes,0,2020-02-01,671
3808-HFKDE,2018-06-01,No,Month-to-month,Yes,Electronic_check,44.35,927.15,Female,0,No,No,DSL,No,No,No,No,No,No,No,0,2020-02-01,610
5583-SXDAG,2019-09-01,2019-10-01 00:00:00,Month-to-month,No,Electronic_check,70.0,70.0,Male,0,Yes,No,Fiber_optic,No,No,No,No,No,No,No,1,2019-10-01,30
3488-PGMQJ,2019-02-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic_check,74.5,606.55,Male,1,No,No,Fiber_optic,No,Yes,No,No,No,No,No,1,2019-10-01,242
3580-REOAC,2019-03-01,2020-01-01 00:00:00,Month-to-month,Yes,Credit_card_(automatic),44.85,435.4,Male,0,No,No,DSL,No,No,No,No,No,No,No,1,2020-01-01,306
7534-BFESC,2017-11-01,2019-11-01 00:00:00,Month-to-month,Yes,Electronic_check,76.1,1712.7,Male,1,No,No,Fiber_optic,No,No,No,No,No,No,Yes,1,2019-11-01,730
3727-OWVYD,2017-03-01,No,One_year,No,Mailed_check,61.2,2021.2,Male,0,No,No,DSL,Yes,Yes,Yes,No,No,No,No,0,2020-02-01,1067
